"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AIFM3",0.000253461231075106,-0.093836079611926,0.082,0.146,1
"DRD4",0.000253639704133092,0.0773853923226667,0.149,0.089,1
"SFSWAP",0.000253984611033823,0.136058784577058,0.631,0.537,1
"GFM1",0.000254291396324333,-0.161302727448826,0.633,0.686,1
"AK4",0.000257205130772326,0.128839108662864,0.44,0.348,1
"LGALS2",0.000257449198849396,-0.0884865568785865,0.05,0.106,1
"BMS1",0.000258912656352326,0.140455295365244,0.553,0.463,1
"CLP1",0.000259963567304844,0.088135979648188,0.214,0.142,1
"S100P",0.000260761548955863,0.0709822037416616,1,1,1
"KPNA1",0.000261511807893309,-0.185106894424509,0.631,0.672,1
"CFAP97",0.000262112687903967,0.143449238064708,0.509,0.418,1
"ENY2",0.00026237356478694,-0.110656062589022,0.994,0.996,1
"SESN2",0.000262457691880238,0.0976065728869951,0.317,0.231,1
"ATL2",0.00026536160716538,-0.145461768201455,0.363,0.442,1
"SIMC1",0.000265775441696699,0.0966242287919201,0.327,0.239,1
"XRN2",0.000265930650272075,0.123088464813668,0.803,0.738,1
"ILF3-DT",0.000266502911732527,-0.143771035413912,0.229,0.309,1
"NAP1L1",0.000266932370184403,0.110029786498555,0.973,0.944,1
"TTC4",0.000266943260999657,0.0956931386418511,0.373,0.278,1
"COX19",0.000267991830772377,0.105296530806371,0.562,0.452,1
"CEP76",0.000269081757505206,0.0862507751158243,0.164,0.102,1
"ABHD14A",0.000270235296701428,-0.138679539211738,0.291,0.376,1
"RCCD1",0.0002710135334514,0.102836609878555,0.386,0.291,1
"MRE11",0.000271137610615935,0.110924186582062,0.361,0.273,1
"ENO3",0.000271189314289657,-0.160427399939354,0.27,0.35,1
"ZNF710-AS1",0.000272066168393862,0.0654257969469872,0.103,0.054,1
"TSEN2",0.000272138941850206,0.0908763740600781,0.379,0.284,1
"ERI1",0.000272200035674788,0.0903643940387962,0.258,0.179,1
"TMEM123",0.000272212466833845,0.127248037824113,0.813,0.743,1
"PWWP2B",0.000272567107387645,0.112703520980042,0.683,0.577,1
"BDKRB2",0.000272885513629139,-0.105774950568923,0.13,0.205,1
"CTSO",0.000273838679579497,0.0939037758330099,0.415,0.316,1
"RPF1",0.000274043444918674,0.120958509701959,0.621,0.52,1
"CARS2",0.000274057073687926,-0.153473356201554,0.623,0.683,1
"NCBP3",0.000274898498639872,-0.145022301769396,0.47,0.547,1
"TSSC4",0.000275979084838145,0.130913515805848,0.683,0.586,1
"DNAAF2",0.000275994527277398,0.0910915857561572,0.442,0.339,1
"PDK4",0.000276407832004815,0.0889953786841842,0.178,0.113,1
"NRARP",0.000276613921300623,0.13328557691379,0.606,0.509,1
"LMTK2",0.000277208873934554,0.103324288474766,0.375,0.283,1
"GLIPR2",0.000278304890868713,0.108420939262808,0.365,0.272,1
"KCTD2",0.0002791387497601,-0.166848713619059,0.48,0.542,1
"UBA5",0.000279228083961443,-0.157618894775746,0.447,0.521,1
"TMEM161B-AS1",0.000279267142570527,0.100661400410657,0.407,0.311,1
"ZFP91",0.000282451708453183,0.130044925883244,0.625,0.537,1
"SLMAP",0.000283329975953295,-0.17106231251613,0.637,0.664,1
"CCN1",0.000283477148369761,0.131774631427864,0.509,0.423,1
"SAR1A",0.000283522870081492,0.112881869103465,0.906,0.873,1
"ZNF672",0.000283880243470654,-0.166930160843102,0.516,0.577,1
"SNRPB",0.000284384153712736,0.0623531020317407,1,1,1
"NAA80",0.000285296080641968,0.096310066724373,0.298,0.214,1
"LANCL1",0.000285557818870831,-0.165614896847996,0.484,0.558,1
"NARS2",0.000286733608381996,0.0934401731165836,0.277,0.196,1
"NDUFAF2",0.00028681503782979,-0.175939053140041,0.539,0.603,1
"TPM3",0.000287387349941133,0.0701459464608347,1,1,1
"ARGLU1",0.000287744986465985,0.127779625272523,0.878,0.836,1
"SLK",0.000288136313154633,0.119757890003059,0.642,0.545,1
"BAZ2A",0.000288955137709635,0.116246584760641,0.822,0.761,1
"PDCD11",0.000291824166241003,0.111263802534588,0.646,0.534,1
"E4F1",0.000291849179215917,0.121855040651145,0.616,0.514,1
"PCK2",0.00029216554015635,-0.171687966219447,0.688,0.719,1
"MAN2C1",0.000292315816644144,-0.177995234274171,0.526,0.587,1
"IKZF4",0.000292824228123734,0.0804203966088556,0.224,0.15,1
"TSNARE1",0.000293115691350103,-0.170323134324199,0.405,0.468,1
"EIF4G3",0.000293494524508142,0.100460376783144,0.463,0.36,1
"CDK9",0.000293594848235552,0.107753576601893,0.442,0.346,1
"WIZ",0.000294174206507628,-0.186095329161388,0.566,0.615,1
"PRPF6",0.000295412053341622,0.130953742904345,0.904,0.861,1
"B3GNT9",0.000295576515852011,0.0807748812604882,0.172,0.108,1
"TRMU",0.000295607571773757,0.103871128034382,0.621,0.506,1
"OTUD1",0.000295688570591498,0.118344221853994,0.503,0.405,1
"CCSAP",0.000299016516484841,0.0976217864549345,0.331,0.242,1
"RNF166",0.000299062545244319,0.107281633924776,0.491,0.384,1
"SDC1",0.000299556894347442,0.0546082583959886,0.99,0.967,1
"NYNRIN",0.000299836993258899,0.0665022560321888,0.117,0.065,1
"CPEB3",0.000300039734916894,0.0962959780019238,0.239,0.165,1
"BGLAP",0.000301137360323195,0.0853478903464474,0.277,0.194,1
"AAGAB",0.000301749611717387,-0.154965324768517,0.717,0.746,1
"MFSD14A",0.000302095817374653,0.101048605720374,0.497,0.389,1
"WDR70",0.000302734290191805,0.101321379585955,0.403,0.307,1
"ITCH",0.000303445727816508,0.106930237991509,0.285,0.206,1
"DUS3L",0.000303517073805033,0.0874613206271622,0.4,0.302,1
"KLRG2",0.000303861561472479,0.0926770442752573,0.21,0.14,1
"PDCL",0.00030526651526492,0.108384441419608,0.398,0.303,1
"PA2G4",0.00030566699895756,0.117047355475397,0.952,0.945,1
"TMEM45A",0.000305865150175367,0.0719054892557894,0.216,0.142,1
"SCD5",0.000306485791557239,0.11016549016926,0.558,0.45,1
"CD320",0.000306630320143823,-0.132779092005891,0.245,0.33,1
"AKAP11",0.000307446087488996,0.0994502728706834,0.543,0.441,1
"CIR1",0.000308364908570481,-0.151413687945455,0.403,0.485,1
"SCFD2",0.000308504561549652,0.0912301493600199,0.294,0.209,1
"ARHGEF11",0.00030959998031785,-0.171404798755013,0.495,0.556,1
"TNPO3",0.000309928262808525,0.0990036871866071,0.348,0.261,1
"ANKRD17",0.000315242382040938,0.110054290900067,0.602,0.504,1
"ARL2BP",0.00031529169723371,-0.168878432632623,0.639,0.703,1
"TTC6",0.000315306708362849,0.0893948944675893,0.281,0.199,1
"GNPDA2",0.000315459878450936,-0.153623345798735,0.26,0.336,1
"MICAL3",0.000315513785273522,0.0879546340328541,0.287,0.204,1
"C2CD4D",0.000315728900713931,0.0928725181649798,0.247,0.171,1
"USP5",0.000316062320224009,-0.157310020456692,0.721,0.779,1
"NOL3",0.000317756488988577,0.125849578501719,0.478,0.38,1
"CCZ1",0.000318778991226411,0.122584381527688,0.669,0.576,1
"THAP6",0.000318807421882066,0.0961751408378224,0.27,0.192,1
"PMEL",0.000319888155826961,0.0644930834694097,0.111,0.061,1
"SULT1A1",0.000320277278688215,-0.159877843341998,0.4,0.474,1
"IQCC",0.000321676037579579,0.0889953786841842,0.187,0.121,1
"PDXDC1",0.000321857810764224,0.132480443262249,0.889,0.864,1
"ZNF180",0.000322011070906151,0.0888878915160495,0.266,0.186,1
"FAM8A1",0.000322219809534674,-0.166316320108089,0.447,0.513,1
"GALNT2",0.000322226226712693,0.120310841369186,0.709,0.621,1
"UNC13D",0.000323145897771123,-0.166917643370544,0.285,0.36,1
"BTRC",0.000323869145448295,0.102204114912558,0.526,0.416,1
"LFNG",0.000323945024464626,0.13240682783628,0.518,0.428,1
"RLF",0.00032432059965688,0.0997619955454599,0.237,0.164,1
"POLR3A",0.00032465301555404,0.100178515958179,0.465,0.364,1
"HGSNAT",0.000324787830502464,-0.14711973721545,0.874,0.906,1
"ADCK2",0.000325763951593045,0.118284244094063,0.532,0.433,1
"F8",0.000326555442448731,0.0840203861022642,0.214,0.142,1
"INTS10",0.000327356997287377,0.0889892550374504,0.488,0.379,1
"DAGLB",0.000327374961952305,0.111536933559867,0.432,0.336,1
"ARTN",0.000327670702720993,0.0877075458342096,0.239,0.163,1
"CALU",0.0003277486890318,0.145521605452213,0.826,0.78,1
"GALNT4",0.000328057615523082,0.084821438754458,0.245,0.168,1
"PIK3C2A",0.000328559212676168,0.104878249210884,0.539,0.441,1
"EEF2K",0.000330814755135913,0.131691182930727,0.44,0.352,1
"PDE9A",0.000330884785447976,0.0800060924818026,0.145,0.087,1
"LEO1",0.000331915230871328,-0.183024363118627,0.621,0.666,1
"LMAN2L",0.000332095384585964,-0.163703823927703,0.403,0.471,1
"NOL4L",0.0003328647833381,-0.159087285899675,0.358,0.429,1
"XIAP",0.000334924014205331,0.109399351796243,0.627,0.516,1
"DUSP15",0.000335288957650751,-0.114350565177019,0.115,0.184,1
"POLR3H",0.000336115314545335,-0.165123404137471,0.507,0.571,1
"ADGRF5",0.000336444339914082,0.109475023202834,0.187,0.122,1
"GTF2A1",0.000337521226449773,0.118384128255153,0.589,0.489,1
"NT5DC3",0.000337737383228956,0.0751398654645057,0.184,0.118,1
"MPZL3",0.00033863484623395,0.0953051027797128,0.237,0.164,1
"HCK",0.000339141659323275,0.102525082948255,0.294,0.212,1
"SIRT1",0.000340929208670077,0.11675800898213,0.486,0.392,1
"AL096870.8",0.000342212441110752,0.10449791742263,0.365,0.277,1
"LAMTOR1",0.000342783235350057,0.107930388299018,0.895,0.891,1
"STAMBPL1",0.000342812119443544,0.0886462336821958,0.203,0.135,1
"IKBKG",0.000345265636857072,0.100573644885322,0.642,0.519,1
"OSER1",0.000346336468193599,0.149977790390853,0.78,0.708,1
"FASTKD3",0.000346501730896881,0.0778433180655652,0.329,0.239,1
"ZBED5",0.000347555546143105,0.126690812386624,0.509,0.422,1
"CELSR2",0.000348096086787499,0.094272183684208,0.491,0.387,1
"CDC42EP2",0.000348477107211319,0.0908648310581583,0.262,0.184,1
"FSIP1",0.000348531862355424,-0.230710234554532,0.426,0.48,1
"WDR97",0.000349836825779278,0.0735611487556616,0.147,0.088,1
"COA7",0.00034991278508114,0.100665082074725,0.273,0.194,1
"PI4K2A",0.000350278305173441,0.110399683798889,0.48,0.38,1
"WDFY3",0.000351616777383829,0.11210511496262,0.535,0.428,1
"GLIPR1",0.000353166146957995,0.0845560575709893,0.306,0.22,1
"AHCTF1",0.000353769774897015,-0.186200097760585,0.574,0.606,1
"ZDHHC14",0.000354299885604411,0.0861311304731853,0.226,0.154,1
"USP45",0.000354917186917033,0.0965239127580244,0.218,0.148,1
"PRIMPOL",0.000355257893215458,0.0949906246799837,0.348,0.26,1
"LSM11",0.000355334169338054,0.083024835386222,0.205,0.136,1
"GON4L",0.000356141537833271,-0.14568206272155,0.455,0.54,1
"SLC37A1",0.000357279066199049,0.0971405175061147,0.545,0.433,1
"NDUFA5",0.000357951324439065,-0.140108733937908,0.656,0.689,1
"RASA2",0.000359627558801452,0.105809634998175,0.323,0.24,1
"NR6A1",0.000360447576403614,-0.0996366813953085,0.088,0.152,1
"NCALD",0.000360600656754318,-0.114462740948966,0.113,0.181,1
"MRPS2",0.000360760548080727,0.133521231481468,0.828,0.755,1
"TRERF1",0.000361219959118976,0.0991594107584845,0.356,0.266,1
"NARF",0.000362118526182614,-0.139352480329451,0.732,0.768,1
"PSMD6",0.000362730192754679,-0.16382050472425,0.723,0.752,1
"AAR2",0.000363039855720449,0.11849602856123,0.736,0.647,1
"NPFF",0.000364152532039272,0.0968510345212503,0.256,0.18,1
"FOXN3",0.000364398816640729,0.119277738553911,0.411,0.326,1
"FAM120C",0.000365485259742315,0.0988345522173665,0.388,0.293,1
"AL355488.1",0.000366872956170129,0.0683054233041665,0.149,0.09,1
"SEC63",0.000367098084414635,0.124449368918293,0.746,0.657,1
"ATP6V0A2",0.000368205016126826,0.0964538686286605,0.396,0.302,1
"SENP7",0.000368374245442489,0.0856544281499884,0.388,0.291,1
"IPO5",0.000368960666839552,0.110345211300501,0.776,0.677,1
"GJC1",0.00036960703015644,0.0908648310581583,0.256,0.179,1
"TMEM135",0.00037217664122847,-0.15190535402891,0.379,0.454,1
"ZNF717",0.000372556997239694,0.0802197828288589,0.184,0.119,1
"PGK1",0.000373331069797554,0.213641551389784,0.998,0.999,1
"MAL2",0.000376067954402425,-0.135279516273664,0.983,0.99,1
"DCLRE1A",0.000376340233032895,0.0751829908487255,0.258,0.178,1
"SMIM19",0.000376528888462833,-0.159011403173286,0.742,0.776,1
"TENT5A",0.000378215267990856,0.0949067344927828,0.273,0.194,1
"DMKN",0.000379032624989871,-0.124836353255636,0.199,0.279,1
"DDX52",0.000379179509987116,-0.157023846286845,0.528,0.6,1
"TXNDC15",0.000379383439817681,0.130447602134443,0.608,0.517,1
"RBCK1",0.000380489502254306,-0.142317606361488,0.943,0.948,1
"POP7",0.000380582108780269,0.121465467699883,0.679,0.579,1
"PRKD3",0.000380733670518081,0.0944600505636384,0.335,0.247,1
"CHAF1B",0.000381290724197828,0.0906260104885611,0.296,0.213,1
"TNFRSF18",0.000382696345544383,-0.167592417060122,0.495,0.55,1
"RASSF6",0.00038485530715969,-0.085609796123023,0.052,0.107,1
"BRMS1L",0.000385130658219918,0.0837869998176252,0.258,0.179,1
"PRICKLE2",0.000385174622358117,0.0589497359974412,0.101,0.054,1
"TAX1BP1",0.000385941656383745,-0.151987434934738,0.799,0.829,1
"RCOR1",0.000386231425982504,0.151005460650398,0.549,0.472,1
"TMCO6",0.000387652213476287,0.10179544907907,0.352,0.267,1
"AC005332.5",0.00038861333991943,0.0968792570833547,0.273,0.194,1
"PRPS2",0.000389388914441653,-0.196805340402306,0.681,0.701,1
"BRIX1",0.000389698760782292,0.136093423695625,0.669,0.579,1
"TM2D2",0.0003902142295634,0.116721104843198,0.618,0.522,1
"NT5M",0.000392875410096468,0.0694946067032016,0.145,0.087,1
"LINC02175",0.000393555764123571,-0.0992906137247467,0.101,0.167,1
"HCG11",0.000393563393245489,0.0966858929670403,0.314,0.23,1
"LINC01977",0.00039441381421642,0.0840203861022642,0.22,0.149,1
"COQ7",0.000397339497043308,0.107459703801388,0.411,0.318,1
"TEAD3",0.000397618680787958,0.112108642614673,0.637,0.538,1
"OAZ2",0.000398122200169883,-0.147194703564617,0.788,0.825,1
"URGCP",0.000399521264954381,0.107569336126463,0.491,0.389,1
"HIST1H3H",0.000402443691171796,-0.157509618553426,0.532,0.593,1
"USP7",0.000403316072955769,0.115090977450728,0.818,0.748,1
"MKNK2",0.000403712801241362,0.113766867674462,0.83,0.754,1
"ZNF212",0.000407461043780421,0.0833010338480089,0.348,0.256,1
"NPAT",0.00040752861991281,0.0847490394865017,0.235,0.161,1
"AL021707.6",0.000408010091959592,0.0762544467145626,0.256,0.177,1
"ZNF174",0.000409705752514157,0.0864849598482417,0.252,0.175,1
"FMR1",0.00041085172379401,0.12921170915597,0.803,0.733,1
"MAP2K5",0.000411366238779255,0.103324288474766,0.463,0.366,1
"TMEM120B",0.000411756582298291,0.100244613822075,0.43,0.336,1
"GTF2B",0.000412559130323705,0.0939198722202184,0.472,0.372,1
"BDP1",0.000415304398091184,0.0943280401154291,0.493,0.388,1
"CWF19L1",0.000415648961289685,0.105206584421424,0.457,0.364,1
"CCDC93",0.000416870273896611,0.0860522731681906,0.392,0.295,1
"FBXW4",0.000417326175219275,0.126259546001316,0.805,0.754,1
"ZBTB39",0.000419272283226507,0.073965156992662,0.195,0.128,1
"SCRN2",0.000422137338502226,0.1149876422965,0.727,0.625,1
"EIF3E",0.000424598948033995,-0.12361021749409,0.998,0.998,1
"ASIC3",0.000424753844753193,-0.10409082213892,0.092,0.156,1
"NDUFAB1",0.000425652983844976,0.104402497928505,0.979,0.97,1
"SPAG4",0.000426815111618721,-0.167909725793778,0.184,0.258,1
"SELENOS",0.000427035405496875,-0.146946150185858,0.683,0.731,1
"PIGF",0.000427944475878611,-0.166217860111152,0.358,0.429,1
"ACSF3",0.00042815834039791,-0.171694947050962,0.585,0.627,1
"CNP",0.000428183481867809,-0.144159037924771,0.874,0.914,1
"ILF3",0.000430404415249702,0.11944450861609,0.973,0.918,1
"FDXR",0.000431566482412502,0.0912892451546264,0.48,0.374,1
"PLEKHG1",0.000432199231144424,0.0652945506773936,0.122,0.07,1
"B4GALT4",0.00043366049805216,0.0823121078081791,0.411,0.313,1
"AP2A1",0.00043378989391155,-0.144464693630553,0.807,0.851,1
"MPEG1",0.00043476941380552,-0.176808189946496,0.298,0.371,1
"SHLD1",0.000435243781995043,0.083024835386222,0.203,0.135,1
"MPHOSPH6",0.000435440188703285,0.114183647775109,0.623,0.528,1
"EMID1",0.000435455724478106,-0.153297067280237,0.279,0.354,1
"ZNF500",0.000435677572003564,0.0988527599025694,0.304,0.223,1
"KIAA0586",0.00043715157950273,0.102318495736317,0.264,0.189,1
"ZNF800",0.000437664748637127,0.0891063550595473,0.325,0.239,1
"BRD4",0.000437710373103938,-0.154368844256734,0.656,0.716,1
"SERTAD1",0.000437773103588855,0.125686261039959,0.625,0.524,1
"KCNAB2",0.000438272545701636,0.0942210635502031,0.365,0.276,1
"QTRT2",0.000440520206141828,0.0872713639522241,0.442,0.339,1
"NDUFB8",0.000441805059051427,0.107410079100126,0.975,0.972,1
"ARHGEF15",0.000442322785815486,0.0797529080741965,0.143,0.086,1
"SPI1",0.000442979833095136,0.132671208806222,0.545,0.452,1
"C20orf194",0.000444225432035236,0.0762198429823781,0.205,0.136,1
"NMT1",0.000444741809957567,-0.173640330588461,0.719,0.742,1
"SF1",0.000445363505118271,0.117276169579605,0.943,0.93,1
"TAP2",0.000445478385651581,-0.213766138384001,0.662,0.696,1
"APOOL",0.000445535817278636,0.116523786229625,0.482,0.39,1
"ABHD17A",0.0004460574184755,0.10782409127924,0.839,0.752,1
"GPRC5B",0.000446297610620197,-0.183678924275096,0.327,0.394,1
"NUDT7",0.000446858327791369,0.0876039972487999,0.245,0.17,1
"SNX13",0.000448795156721737,0.0935284788574461,0.514,0.402,1
"SPG21",0.000450061535404679,-0.157728920890358,0.801,0.84,1
"ETS2",0.000451458585791568,0.101126681271122,0.396,0.305,1
"TBC1D30",0.000452014867378255,0.106460102884927,0.468,0.371,1
"HSD17B1",0.000453431136039734,-0.131531767599302,0.222,0.301,1
"RGS2",0.000453719715662622,0.0784933787918086,0.237,0.162,1
"FEM1B",0.000454382642814049,-0.149013126807339,0.583,0.646,1
"POLR3D",0.000454480439660048,0.118779760169993,0.398,0.311,1
"PPP2R5A",0.000455137638570123,-0.158436685910976,0.706,0.724,1
"DDX20",0.000457018277426116,0.0880571309275645,0.281,0.202,1
"RSRC2",0.000460494458949207,0.134896606885939,0.78,0.719,1
"MRPL58",0.000461130027770027,-0.155792004255497,0.755,0.784,1
"STXBP1",0.000462369698027839,0.0952760525255856,0.361,0.273,1
"DUSP7",0.000462698941120668,0.0854587124584792,0.245,0.17,1
"TNFRSF10A",0.000463427873890949,0.0663550292445364,0.138,0.083,1
"MBNL1",0.000464134825038186,0.144692610000363,0.709,0.638,1
"FAM53C",0.00046419485141048,0.110097517070192,0.558,0.468,1
"PGBD2",0.000467435979840923,0.0895567386293557,0.205,0.139,1
"PLSCR3",0.000469771626051169,0.106171240231711,0.428,0.336,1
"LDB2",0.000472223165610901,0.0781807412604117,0.124,0.072,1
"NOTCH3",0.000474022942618436,0.159568184495953,0.82,0.763,1
"DHRS11",0.000474802612625512,-0.147907903045974,0.323,0.399,1
"MCM3AP",0.000475042092511544,0.118841901106013,0.897,0.873,1
"SLC9A2",0.000475190928150338,0.0792776338017748,0.258,0.181,1
"ZNF746",0.00047536199346569,0.0929051480628386,0.365,0.276,1
"RRP1B",0.000476725798713919,0.115879869664198,0.553,0.46,1
"SIGLEC7",0.000477125934571633,0.0634454328187465,0.101,0.054,1
"DOCK5",0.000477357171028386,0.100008699446608,0.247,0.175,1
"RALGAPA1",0.000479358837732623,0.0956586937083094,0.522,0.421,1
"ABHD8",0.000479819144597846,0.116032488747987,0.432,0.34,1
"ZNF688",0.000480296740677264,0.125382919638478,0.579,0.489,1
"CLTCL1",0.000480404384877476,-0.123338229596233,0.166,0.239,1
"GPI",0.00048191777419396,-0.0640935513824097,0.987,0.989,1
"EPAS1",0.000483939710009618,-0.164808072445372,0.583,0.625,1
"TIMM10",0.000487679955606893,0.106165700236661,0.818,0.701,1
"CYB561D1",0.000490425763451906,0.0961167624632498,0.281,0.204,1
"SCML2",0.000490685014453955,0.0676141857486785,0.212,0.141,1
"WIPF3",0.000491939547497298,-0.0815797485242814,0.061,0.117,1
"ERI2",0.000492448193131812,0.107025126679379,0.455,0.362,1
"ZNF653",0.000493788267169362,0.0820831409005957,0.237,0.164,1
"MTR",0.000494621332254031,-0.155958240738839,0.438,0.51,1
"ZNF345",0.000495139155818594,0.075591305837142,0.189,0.123,1
"TTC7A",0.00049594027628392,0.0960038615398212,0.304,0.223,1
"MIOS",0.00049674434627849,0.0827825267568237,0.407,0.309,1
"INSR",0.00049864708287642,-0.170541481855268,0.562,0.606,1
"CUL4B",0.000501061518959229,0.0907122716325681,0.564,0.457,1
"CRYZL1",0.000501590180599678,0.0888623930140996,0.379,0.286,1
"CXCL10",0.000502317224235346,-0.0895457789477822,0.451,0.518,1
"CLDN12",0.000504006035175023,0.0973029444955354,0.403,0.313,1
"AMOTL1",0.000504400390067516,-0.18208671918954,0.442,0.499,1
"BATF3",0.000504671157916316,0.0669714770128146,0.111,0.062,1
"DDX3X",0.000505412440777164,0.107610852482732,0.979,0.975,1
"OGFOD2",0.000505426677185407,0.111248844188951,0.532,0.434,1
"PPWD1",0.000505920288360891,0.0923915167418285,0.415,0.321,1
"CXorf56",0.000506316408379778,0.094185139472758,0.486,0.388,1
"AKIRIN2",0.000507018806097342,0.104051460469282,0.558,0.455,1
"CHADL",0.000507320880169926,-0.13946921342495,0.285,0.364,1
"ACIN1",0.000507915641634882,-0.162362545217906,0.639,0.685,1
"TUBGCP2",0.000510318809586451,0.1241222406197,0.786,0.692,1
"ZNF708",0.000511380490656872,0.0772729701471311,0.168,0.107,1
"RNFT2",0.000512752952140662,0.073915180763546,0.231,0.157,1
"RPGR",0.00051277520920743,0.0752451594551065,0.231,0.158,1
"ATG2B",0.000512948204458871,0.100746327154808,0.503,0.399,1
"ZNF444",0.000514050816236651,-0.139831659670474,0.69,0.75,1
"ERVMER34-1",0.000517469494829686,0.0834414312737948,0.208,0.14,1
"ZBTB1",0.000519415811286622,0.0930516521111145,0.342,0.254,1
"AMY2B",0.000520255114137801,-0.112080361171075,0.128,0.196,1
"CDC42EP4",0.000521266541634946,-0.155678934877764,0.736,0.764,1
"ZNF397",0.000523176726694853,0.106826046100535,0.562,0.453,1
"TRMT10B",0.000524018506635061,0.0966858929670403,0.308,0.227,1
"LIG3",0.000524445378302424,-0.169000783058079,0.6,0.65,1
"SLC35A1",0.000524875471640853,0.0889379545577254,0.52,0.409,1
"C20orf204",0.000525648853501591,0.123578543763575,0.795,0.712,1
"CAPN3",0.000525992223181324,-0.0886551389604775,0.113,0.183,1
"ZGPAT",0.000526636220194113,0.123630672723885,0.514,0.42,1
"PCOTH",0.000528728276074188,0.0668547248304973,0.14,0.085,1
"ZNF71",0.000529248706630536,0.0830448825303585,0.224,0.154,1
"STAU1",0.00053158721665098,0.116144976974229,0.862,0.824,1
"ADGRL2",0.000532561692960908,-0.169849879064109,0.184,0.255,1
"LINC01963",0.000533542069033686,0.0647248856494201,0.107,0.059,1
"CHUK",0.000535959997781545,0.106470121565702,0.419,0.327,1
"PPP4R3B",0.000536296342641127,-0.154330124063468,0.549,0.603,1
"HIST1H2BK",0.000536893376331777,0.0926375611120783,0.231,0.16,1
"BUD13",0.000538572041498852,0.0897383083266839,0.252,0.178,1
"AMT",0.000539519695271153,-0.135777742815771,0.27,0.35,1
"TXLNB",0.000540646389515268,-0.100971831,0.105,0.17,1
"RRS1",0.00054114246105455,0.120389382910255,0.675,0.571,1
"ZNF765",0.000541313794698401,0.0938974819534073,0.237,0.166,1
"XPO4",0.000541945007048123,0.0930300835626888,0.361,0.274,1
"SAP130",0.000550340001121075,0.0959897783160928,0.321,0.239,1
"TRPM4",0.0005512016392733,0.0831007846921749,0.706,0.57,1
"CFL2",0.000551219658853757,0.0908751988590148,0.363,0.276,1
"KCTD3",0.000551410496842192,-0.153380044976851,0.864,0.919,1
"ZDHHC3",0.000552931278127037,0.105296530806371,0.786,0.699,1
"FOXA1",0.00055394895453445,-0.108151545091891,0.998,0.999,1
"AC023509.3",0.00055512623178712,-0.0976010191232224,0.101,0.165,1
"WAPL",0.000556105370437174,0.111549630517989,0.648,0.55,1
"TK2",0.000557095108349158,-0.140721898011822,0.486,0.567,1
"SLC38A5",0.00055829369876305,0.0893177798839098,0.122,0.072,1
"TXNL1",0.0005589081966693,0.120029729731161,0.941,0.925,1
"DAXX",0.000561093817664962,-0.163116226806222,0.606,0.662,1
"PACC1",0.000561109663606164,0.0911086537983466,0.294,0.214,1
"RB1CC1",0.000561623572017075,0.105563539975995,0.751,0.673,1
"RTL10",0.000562493939186284,0.0871828618266667,0.545,0.43,1
"HDC",0.000562593447334975,-0.184163161083567,0.088,0.147,1
"MAP4K4",0.000563181658969151,0.109328284825421,0.528,0.431,1
"TXNDC5",0.0005637220340686,-0.129264936115339,0.954,0.949,1
"ABHD4",0.000563879877738624,-0.157016707783769,0.361,0.429,1
"SH2D3C",0.000565640628421198,0.0994076280667049,0.229,0.16,1
"PSMA5",0.00056600731124806,0.110198232281297,0.83,0.777,1
"PPP1R15A",0.000566302405702919,0.0785242872236428,0.432,0.339,1
"CPA3",0.000567015840964528,0.0626004415081302,0.119,0.069,1
"PHYH",0.000571732605247213,-0.175421278499395,0.587,0.627,1
"PADI2",0.000572005714635101,-0.167669783733468,0.298,0.372,1
"AL158212.3",0.000577991679325381,0.0642027510995425,0.103,0.057,1
"RPS6KC1",0.00057876484309664,0.114802633015477,0.423,0.337,1
"DCP2",0.000580872610140415,0.103699745872041,0.637,0.533,1
"CFDP1",0.000581886324996532,-0.184834669468214,0.671,0.708,1
"DIAPH2",0.000582273406935066,0.0854434148768042,0.191,0.127,1
"IPO4",0.000582686581013006,-0.169348595596175,0.642,0.668,1
"TNFAIP8L1",0.000582854990116139,0.0978599419645892,0.18,0.119,1
"SMAD2",0.000583536707904819,0.11185797493463,0.836,0.766,1
"MAF",0.000585358946021344,0.104534208442061,0.382,0.292,1
"GTF2H4",0.000586441114824743,0.0898664902367651,0.474,0.372,1
"TCTEX1D2",0.000589536636806034,0.114513994809789,0.522,0.431,1
"C1QTNF3",0.000589844416217751,0.107150233019855,0.314,0.236,1
"BRD3OS",0.00059115833801326,0.0828425733632534,0.453,0.352,1
"ALOX5",0.000591727515548534,0.11377317521359,0.317,0.239,1
"RPL22L1",0.000593990903229219,0.0676581710240947,0.987,0.985,1
"RXRA",0.000594066746882244,0.126549504414891,0.734,0.649,1
"MAP2K4",0.000594393252164898,0.0770270202479035,0.277,0.197,1
"ASCC1",0.000594417727262336,0.0965945103825733,0.34,0.257,1
"ZNF142",0.000595813151523791,0.0884061111264741,0.409,0.312,1
"RASSF8",0.000598934371607337,0.0957737566878642,0.241,0.17,1
"MFSD14B",0.000599808160866584,0.133978662276722,0.711,0.635,1
"CTSF",0.000599991106183665,-0.151695513022744,0.738,0.787,1
"TOX3",0.000601433447559971,0.0890234667309689,0.388,0.295,1
"EVA1B",0.000602253848529791,0.111080709951181,0.633,0.54,1
"CYSRT1",0.00060237386907716,0.092988271768836,0.252,0.179,1
"POP1",0.000603807854550034,0.0875239145070725,0.214,0.146,1
